shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
19231,15717,2022-04-25,2022-05-06,bluedart,Returned 
19232,20882,2022-04-27,2022-05-10,bluedart,Returned 
19233,7029,2022-03-26,2022-04-06,bluedart,Returned 
19234,14638,2022-03-12,2022-03-25,bluedart,Returned 
19235,12459,2022-03-07,2022-03-20,bluedart,Returned 
19236,4691,2022-02-25,2022-03-06,bluedart,Returned 
19237,7561,2022-02-12,2022-02-25,bluedart,Returned 
19238,18527,2022-02-11,2022-02-25,bluedart,Returned 
19239,5114,2022-02-06,2022-02-19,bluedart,Returned 
19240,11012,2022-01-25,2022-02-06,bluedart,Returned 
19241,1331,2021-09-07,2021-09-17,bluedart,Returned 
19242,8863,2021-09-07,2021-09-15,bluedart,Returned 
19243,7203,2021-08-17,2021-08-28,bluedart,Returned 
19244,12621,2021-08-02,2021-08-10,bluedart,Returned 
19245,18030,2021-07-05,2021-07-12,bluedart,Returned 
19246,16535,2021-07-02,2021-07-16,bluedart,Returned 
19247,20313,2021-06-24,2021-07-02,bluedart,Returned 
19248,15362,2021-06-24,2021-07-01,bluedart,Returned 
19249,17311,2021-05-23,2021-05-31,bluedart,Returned 
19250,8671,2021-05-22,2021-06-01,bluedart,Returned 
19251,10173,2021-05-10,2021-05-17,bluedart,Returned 
19252,4892,2021-04-20,2021-04-28,bluedart,Returned 
19253,9389,2021-03-26,2021-04-05,bluedart,Returned 
19254,14281,2021-03-14,2021-03-27,bluedart,Returned 
19255,12963,2021-03-09,2021-03-17,bluedart,Returned 
19256,2710,2021-02-07,2021-02-21,bluedart,Returned 
19257,7407,2021-02-06,2021-02-17,bluedart,Returned 
19258,14819,2021-02-07,2021-02-15,bluedart,Returned 
19259,8381,2021-02-04,2021-02-15,bluedart,Returned 
19260,5184,2021-01-26,2021-02-08,bluedart,Returned 
19261,2823,2021-01-17,2021-01-24,bluedart,Returned 
19262,14577,2021-01-04,2021-01-13,bluedart,Returned 
19263,4851,2020-12-28,2021-01-04,bluedart,Returned 
19264,499,2020-12-09,2020-12-18,bluedart,Returned 
19265,16714,2020-12-10,2020-12-20,bluedart,Returned 
19266,16390,2020-12-04,2020-12-15,bluedart,Returned 
19267,18757,2020-11-15,2020-11-25,bluedart,Returned 
19268,1407,2020-11-07,2020-11-21,bluedart,Returned 
19269,5803,2020-10-21,2020-11-01,bluedart,Returned 
19270,7683,2020-10-03,2020-10-16,bluedart,Returned 
19271,4668,2020-09-21,2020-10-02,bluedart,Returned 
19272,6970,2020-09-19,2020-10-01,bluedart,Returned 
19273,11570,2020-07-07,2020-07-15,bluedart,Returned 
19274,274,2020-07-01,2020-07-09,bluedart,Returned 
19275,12900,2020-06-30,2020-07-13,bluedart,Returned 
19276,6681,2020-06-28,2020-07-10,bluedart,Returned 
19277,10205,2020-06-11,2020-06-18,bluedart,Returned 
19278,425,2020-05-10,2020-05-20,bluedart,Returned 
19279,3670,2020-05-04,2020-05-18,bluedart,Returned 
19280,2052,2020-04-27,2020-05-08,bluedart,Returned 
19281,5331,2020-03-01,2020-03-08,bluedart,Returned 
19282,10312,2020-02-10,2020-02-17,bluedart,Returned 
19283,3555,2020-01-28,2020-02-04,bluedart,Returned 
19284,21029,2024-04-29,2024-05-08,bluedart,Returned 
19285,21346,2024-03-26,2024-04-08,bluedart,Returned 
19286,2009,2024-02-19,2024-03-03,bluedart,Returned 
19287,15183,2024-01-31,2024-02-10,bluedart,Returned 
19288,6407,2023-10-30,2023-11-06,bluedart,Returned 
19289,7862,2023-10-22,2023-11-04,bluedart,Returned 
19290,6250,2023-10-09,2023-10-17,bluedart,Returned 
19291,15563,2023-10-10,2023-10-18,bluedart,Returned 
19292,13270,2023-09-30,2023-10-13,bluedart,Returned 
19293,2422,2023-09-25,2023-10-09,bluedart,Returned 
19294,20364,2023-09-08,2023-09-16,bluedart,Returned 
19295,7343,2023-09-01,2023-09-09,bluedart,Returned 
19296,9821,2023-09-02,2023-09-15,bluedart,Returned 
19297,16463,2023-07-20,2023-07-30,bluedart,Returned 
19298,5936,2023-06-07,2023-06-16,bluedart,Returned 
19299,19262,2023-05-27,2023-06-04,bluedart,Returned 
19300,15573,2023-05-26,2023-06-08,bluedart,Returned 
19301,19764,2023-05-19,2023-05-30,bluedart,Returned 
19302,5835,2023-05-18,2023-05-29,bluedart,Returned 
19303,9574,2023-05-11,2023-05-23,bluedart,Returned 
19304,10956,2023-04-29,2023-05-12,bluedart,Returned 
19305,14652,2023-04-26,2023-05-08,bluedart,Returned 
19306,17604,2023-04-11,2023-04-22,bluedart,Returned 
19307,1242,2023-04-08,2023-04-16,bluedart,Returned 
19308,20155,2023-03-12,2023-03-23,bluedart,Returned 
19309,7340,2023-03-14,2023-03-23,bluedart,Returned 
19310,10157,2023-03-06,2023-03-16,bluedart,Returned 
19311,6126,2023-02-01,2023-02-12,bluedart,Returned 
19312,16524,2022-12-08,2022-12-16,bluedart,Returned 
19313,19321,2022-12-01,2022-12-11,bluedart,Returned 
19314,10017,2022-10-07,2022-10-20,bluedart,Returned 
19315,11263,2022-09-25,2022-10-02,bluedart,Returned 
19316,11067,2022-09-24,2022-10-01,bluedart,Returned 
19317,16554,2022-09-02,2022-09-12,bluedart,Returned 
19318,3534,2022-08-26,2022-09-09,bluedart,Returned 
19319,10031,2022-08-24,2022-09-01,bluedart,Returned 
19320,924,2022-08-16,2022-08-26,bluedart,Returned 
19321,1131,2022-08-04,2022-08-11,bluedart,Returned 
19322,14068,2022-07-15,2022-07-23,bluedart,Returned 
19323,12193,2022-06-25,2022-07-03,bluedart,Returned 
19324,2533,2022-05-27,2022-06-05,bluedart,Returned 
19325,3646,2022-05-27,2022-06-05,bluedart,Returned 
19326,13255,2022-05-26,2022-06-07,bluedart,Returned 
19327,17692,2022-05-07,2022-05-20,bluedart,Returned 
19328,9835,2022-04-29,2022-05-10,bluedart,Returned 
19329,2064,2022-04-18,2022-04-30,bluedart,Returned 
19330,11625,2022-04-08,2022-04-22,bluedart,Returned 
19331,14084,2022-03-24,2022-04-03,bluedart,Returned 
19332,10691,2022-03-20,2022-03-29,bluedart,Returned 
19333,13928,2022-03-17,2022-03-27,bluedart,Returned 
19334,16466,2022-02-08,2022-02-15,bluedart,Returned 
19335,2546,2021-11-09,2021-11-17,bluedart,Returned 
19336,7025,2021-10-26,2021-11-03,bluedart,Returned 
19337,3758,2021-09-25,2021-10-06,bluedart,Returned 
19338,13649,2021-09-20,2021-10-01,bluedart,Returned 
19339,7795,2021-08-29,2021-09-12,bluedart,Returned 
19340,20187,2021-08-02,2021-08-13,bluedart,Returned 
19341,13453,2021-07-27,2021-08-09,bluedart,Returned 
19342,1297,2021-07-11,2021-07-24,bluedart,Returned 
19343,10550,2021-07-11,2021-07-19,bluedart,Returned 
19344,16823,2021-06-29,2021-07-11,bluedart,Returned 
19345,14144,2021-06-20,2021-07-02,bluedart,Returned 
19346,7215,2021-06-12,2021-06-25,bluedart,Returned 
19347,15156,2021-06-10,2021-06-21,bluedart,Returned 
19348,2066,2021-06-07,2021-06-19,bluedart,Returned 
19349,20315,2021-06-02,2021-06-11,bluedart,Returned 
19350,19591,2021-05-23,2021-06-05,bluedart,Returned 
19351,9051,2021-05-20,2021-05-27,bluedart,Returned 
19352,4494,2021-04-19,2021-04-30,bluedart,Returned 
19353,19012,2021-04-06,2021-04-20,bluedart,Returned 
19354,20892,2021-03-19,2021-03-28,bluedart,Returned 
19355,3056,2021-03-15,2021-03-26,bluedart,Returned 
19356,6826,2021-03-07,2021-03-17,bluedart,Returned 
19357,1752,2021-03-07,2021-03-21,bluedart,Returned 
19358,10355,2021-03-02,2021-03-10,bluedart,Returned 
19359,3449,2021-02-18,2021-02-28,bluedart,Returned 
19360,4140,2021-02-15,2021-03-01,bluedart,Returned 
19361,17292,2021-02-13,2021-02-26,bluedart,Returned 
19362,13009,2021-01-05,2021-01-19,bluedart,Returned 
19363,12660,2020-11-13,2020-11-27,bluedart,Returned 
19364,1508,2020-10-06,2020-10-14,bluedart,Returned 
19365,16436,2020-10-01,2020-10-13,bluedart,Returned 
19366,4436,2020-09-12,2020-09-25,bluedart,Returned 
19367,15675,2020-09-04,2020-09-12,bluedart,Returned 
19368,8216,2020-08-28,2020-09-04,bluedart,Returned 
19369,8426,2020-08-01,2020-08-14,bluedart,Returned 
19370,4431,2020-06-25,2020-07-05,bluedart,Returned 
19371,3991,2020-05-09,2020-05-16,bluedart,Returned 
19372,220,2020-05-11,2020-05-24,bluedart,Returned 
19373,6856,2020-04-12,2020-04-22,bluedart,Returned 
19374,7366,2020-03-24,2020-04-06,bluedart,Returned 
19375,5397,2020-02-28,2020-03-07,bluedart,Returned 
19376,9069,2020-02-23,2020-03-05,bluedart,Returned 
19377,7186,2020-02-18,2020-02-25,bluedart,Returned 
19378,6622,2020-01-14,2020-01-22,bluedart,Returned 
19379,17014,2020-01-09,2020-01-21,bluedart,Returned 
19380,21290,2024-07-18,2024-07-25,bluedart,Returned 
19381,21373,2024-07-17,2024-07-30,bluedart,Returned 
19382,21289,2024-05-24,2024-06-02,bluedart,Returned 
19383,21394,2024-02-23,2024-03-07,bluedart,Returned 
19384,21077,2024-01-21,2024-02-01,bluedart,Returned 
19385,6454,2023-11-03,2023-11-13,bluedart,Returned 
19386,528,2023-10-24,2023-11-03,bluedart,Returned 
19387,18962,2023-09-24,2023-10-06,bluedart,Returned 
19388,12861,2023-09-22,2023-10-06,bluedart,Returned 
19389,6694,2023-09-12,2023-09-20,bluedart,Returned 
19390,7594,2023-09-01,2023-09-08,bluedart,Returned 
19391,4967,2023-08-28,2023-09-07,bluedart,Returned 
19392,3356,2023-08-27,2023-09-06,bluedart,Returned 
19393,20046,2023-08-07,2023-08-14,bluedart,Returned 
19394,9922,2023-08-02,2023-08-16,bluedart,Returned 
19395,17825,2023-08-03,2023-08-10,bluedart,Returned 
19396,13170,2023-06-22,2023-06-29,bluedart,Returned 
19397,13076,2023-06-05,2023-06-17,bluedart,Returned 
19398,10299,2023-05-25,2023-06-07,bluedart,Returned 
19399,5948,2023-05-11,2023-05-19,bluedart,Returned 
19400,11791,2023-05-07,2023-05-19,bluedart,Returned 
19401,16559,2023-05-09,2023-05-19,bluedart,Returned 
19402,1246,2023-05-02,2023-05-15,bluedart,Returned 
19403,12414,2023-04-30,2023-05-09,bluedart,Returned 
19404,17572,2023-03-26,2023-04-08,bluedart,Returned 
19405,16727,2023-03-04,2023-03-12,bluedart,Returned 
19406,4203,2023-01-31,2023-02-07,bluedart,Returned 
19407,9273,2023-01-28,2023-02-05,bluedart,Returned 
19408,7756,2022-12-14,2022-12-23,bluedart,Returned 
19409,10185,2022-12-14,2022-12-23,bluedart,Returned 
19410,5840,2022-11-18,2022-12-02,bluedart,Returned 
19411,15017,2022-10-22,2022-10-31,bluedart,Returned 
19412,14506,2022-09-27,2022-10-07,bluedart,Returned 
19413,14806,2022-09-26,2022-10-08,bluedart,Returned 
19414,3414,2022-09-27,2022-10-04,bluedart,Returned 
19415,16149,2022-09-19,2022-09-26,bluedart,Returned 
19416,13,2022-09-10,2022-09-21,bluedart,Returned 
19417,12611,2022-09-04,2022-09-14,bluedart,Returned 
19418,8176,2022-09-05,2022-09-16,bluedart,Returned 
19419,9593,2022-08-20,2022-09-01,bluedart,Returned 
19420,1023,2022-08-06,2022-08-18,bluedart,Returned 
19421,2041,2022-08-01,2022-08-08,bluedart,Returned 
19422,8961,2022-07-24,2022-08-03,bluedart,Returned 
19423,12825,2022-07-22,2022-08-01,bluedart,Returned 
19424,10576,2022-07-20,2022-07-30,bluedart,Returned 
19425,11917,2022-07-18,2022-07-26,bluedart,Returned 
19426,16036,2022-06-30,2022-07-14,bluedart,Returned 
19427,15457,2022-06-26,2022-07-08,bluedart,Returned 
19428,14456,2022-06-17,2022-06-25,bluedart,Returned 
19429,18124,2022-06-04,2022-06-16,bluedart,Returned 
19430,16493,2022-05-27,2022-06-08,bluedart,Returned 
19431,13874,2022-05-18,2022-05-29,bluedart,Returned 
19432,7950,2022-05-14,2022-05-21,bluedart,Returned 
19433,17089,2022-05-12,2022-05-22,bluedart,Returned 
19434,20221,2022-04-12,2022-04-21,bluedart,Returned 
19435,12194,2022-03-26,2022-04-06,bluedart,Returned 
19436,4968,2022-01-19,2022-01-27,bluedart,Returned 
19437,3217,2022-01-12,2022-01-22,bluedart,Returned 
19438,1308,2022-01-06,2022-01-20,bluedart,Returned 
19439,14641,2021-12-26,2022-01-09,bluedart,Returned 
19440,19975,2021-12-19,2021-12-30,bluedart,Returned 
19441,12168,2021-12-08,2021-12-20,bluedart,Returned 
19442,5134,2021-10-17,2021-10-29,bluedart,Returned 
19443,1248,2021-09-21,2021-09-30,bluedart,Returned 
19444,18491,2021-08-26,2021-09-09,bluedart,Returned 
19445,17851,2021-08-23,2021-09-03,bluedart,Returned 
19446,9249,2021-08-24,2021-09-02,bluedart,Returned 
19447,9524,2021-07-05,2021-07-16,bluedart,Returned 
19448,19917,2021-07-03,2021-07-12,bluedart,Returned 
19449,96,2021-06-28,2021-07-08,bluedart,Returned 
19450,7607,2021-06-24,2021-07-02,bluedart,Returned 
19451,16381,2021-06-26,2021-07-06,bluedart,Returned 
19452,20627,2021-06-09,2021-06-23,bluedart,Returned 
19453,15614,2021-06-08,2021-06-19,bluedart,Returned 
19454,16365,2021-05-21,2021-05-30,bluedart,Returned 
19455,20522,2021-05-13,2021-05-22,bluedart,Returned 
19456,10755,2021-05-09,2021-05-17,bluedart,Returned 
19457,16042,2021-04-30,2021-05-13,bluedart,Returned 
19458,11651,2021-04-08,2021-04-18,bluedart,Returned 
19459,18312,2021-03-21,2021-04-03,bluedart,Returned 
19460,19242,2021-03-06,2021-03-15,bluedart,Returned 
19461,19211,2021-02-14,2021-02-24,bluedart,Returned 
19462,4181,2021-01-16,2021-01-29,bluedart,Returned 
19463,19195,2021-01-03,2021-01-17,bluedart,Returned 
19464,9703,2020-12-22,2021-01-02,bluedart,Returned 
19465,426,2020-12-19,2020-12-29,bluedart,Returned 
19466,5769,2020-11-06,2020-11-19,bluedart,Returned 
19467,200,2020-08-31,2020-09-13,bluedart,Returned 
19468,14345,2020-07-18,2020-07-30,bluedart,Returned 
19469,10420,2020-07-03,2020-07-11,bluedart,Returned 
19470,8258,2020-06-17,2020-06-28,bluedart,Returned 
19471,1551,2020-06-07,2020-06-15,bluedart,Returned 
19472,866,2020-05-22,2020-06-02,bluedart,Returned 
19473,10606,2020-04-23,2020-05-04,bluedart,Returned 
19474,18561,2020-04-24,2020-05-07,bluedart,Returned 
19475,8208,2020-04-10,2020-04-20,bluedart,Returned 
19476,3542,2020-03-06,2020-03-19,bluedart,Returned 
19477,5214,2020-02-18,2020-02-26,bluedart,Returned 
19478,19793,2020-01-17,2020-01-27,bluedart,Returned 
19479,4658,2020-01-11,2020-01-20,bluedart,Returned 
19480,11864,2020-01-08,2020-01-18,bluedart,Returned 
19481,21408,2024-05-01,2024-05-12,bluedart,Returned 
19482,21613,2024-02-20,2024-03-05,bluedart,Returned 
19483,1210,2024-02-12,2024-02-19,bluedart,Returned 
19484,116,2024-01-03,2024-01-13,bluedart,Returned 
19485,6469,2023-12-29,2024-01-11,bluedart,Returned 
19486,1098,2023-12-04,2023-12-11,bluedart,Returned 
19487,2435,2023-10-25,2023-11-04,bluedart,Returned 
19488,12509,2023-09-16,2023-09-26,bluedart,Returned 
19489,12878,2023-09-15,2023-09-29,bluedart,Returned 
19490,13606,2023-08-22,2023-09-02,bluedart,Returned 
19491,15378,2023-07-08,2023-07-16,bluedart,Returned 
19492,3778,2023-07-02,2023-07-09,bluedart,Returned 
19493,14039,2023-07-03,2023-07-10,bluedart,Returned 
19494,7796,2023-06-28,2023-07-11,bluedart,Returned 
19495,5976,2023-06-08,2023-06-22,bluedart,Returned 
19496,8083,2023-06-03,2023-06-16,bluedart,Returned 
19497,7179,2023-05-20,2023-05-29,bluedart,Returned 
19498,11571,2023-05-15,2023-05-29,bluedart,Returned 
19499,1880,2023-05-02,2023-05-10,bluedart,Returned 
19500,5145,2023-04-30,2023-05-12,bluedart,Returned 
19501,19124,2023-05-02,2023-05-14,bluedart,Returned 
19502,8401,2023-04-25,2023-05-07,bluedart,Returned 
19503,13012,2023-04-11,2023-04-22,bluedart,Returned 
19504,3387,2023-03-23,2023-04-04,bluedart,Returned 
19505,20503,2023-03-16,2023-03-28,bluedart,Returned 
19506,12064,2023-02-12,2023-02-20,bluedart,Returned 
19507,18215,2023-02-04,2023-02-18,bluedart,Returned 
19508,14273,2023-01-26,2023-02-02,bluedart,Returned 
19509,9090,2023-01-21,2023-01-30,bluedart,Returned 
19510,7367,2022-12-24,2023-01-06,bluedart,Returned 
19511,1819,2022-11-11,2022-11-20,bluedart,Returned 
19512,14053,2022-11-13,2022-11-23,bluedart,Returned 
19513,8915,2022-11-07,2022-11-19,bluedart,Returned 
19514,5000,2022-10-19,2022-10-30,bluedart,Returned 
19515,14716,2022-08-22,2022-08-29,bluedart,Returned 
19516,9014,2022-08-21,2022-09-03,bluedart,Returned 
19517,19622,2022-08-20,2022-09-01,bluedart,Returned 
19518,12615,2022-08-05,2022-08-15,bluedart,Returned 
19519,17539,2022-07-13,2022-07-24,bluedart,Returned 
19520,16253,2022-07-05,2022-07-18,bluedart,Returned 
19521,5401,2022-07-01,2022-07-14,bluedart,Returned 
19522,3596,2022-06-08,2022-06-16,bluedart,Returned 
19523,16439,2022-05-17,2022-05-30,bluedart,Returned 
19524,13489,2022-05-09,2022-05-17,bluedart,Returned 
19525,4561,2022-04-21,2022-05-04,bluedart,Returned 
19526,12165,2022-04-17,2022-04-29,bluedart,Returned 
19527,15147,2022-04-15,2022-04-28,bluedart,Returned 
19528,18408,2022-04-15,2022-04-26,bluedart,Returned 
19529,15028,2022-04-13,2022-04-21,bluedart,Returned 
19530,16636,2022-04-02,2022-04-13,bluedart,Returned 
19531,13845,2022-03-25,2022-04-02,bluedart,Returned 
19532,17180,2022-03-25,2022-04-02,bluedart,Returned 
19533,15487,2022-02-22,2022-03-02,bluedart,Returned 
19534,8346,2022-01-14,2022-01-28,bluedart,Returned 
19535,6366,2022-01-01,2022-01-15,bluedart,Returned 
19536,6401,2021-12-27,2022-01-06,bluedart,Returned 
19537,3314,2021-12-18,2021-12-28,bluedart,Returned 
19538,12528,2021-12-18,2021-12-27,bluedart,Returned 
19539,5269,2021-09-19,2021-09-27,bluedart,Returned 
19540,18370,2021-09-15,2021-09-23,bluedart,Returned 
19541,2010,2021-09-13,2021-09-24,bluedart,Returned 
19542,16619,2021-09-06,2021-09-16,bluedart,Returned 
19543,6287,2021-08-28,2021-09-09,bluedart,Returned 
19544,13670,2021-08-23,2021-09-04,bluedart,Returned 
19545,16115,2021-07-14,2021-07-24,bluedart,Returned 
19546,2718,2021-07-12,2021-07-24,bluedart,Returned 
19547,19989,2021-06-24,2021-07-06,bluedart,Returned 
19548,10681,2021-06-21,2021-07-01,bluedart,Returned 
19549,19945,2021-06-21,2021-07-04,bluedart,Returned 
19550,19812,2021-06-16,2021-06-26,bluedart,Returned 
19551,14828,2021-06-07,2021-06-17,bluedart,Returned 
19552,14599,2021-06-03,2021-06-14,bluedart,Returned 
19553,18670,2021-05-27,2021-06-08,bluedart,Returned 
19554,6969,2021-05-18,2021-05-29,bluedart,Returned 
19555,18006,2021-05-09,2021-05-17,bluedart,Returned 
19556,4794,2021-05-01,2021-05-08,bluedart,Returned 
19557,8045,2021-04-02,2021-04-12,bluedart,Returned 
19558,16725,2021-04-01,2021-04-08,bluedart,Returned 
19559,5319,2021-01-26,2021-02-03,bluedart,Returned 
19560,8135,2020-12-06,2020-12-18,bluedart,Returned 
19561,367,2020-11-21,2020-12-04,bluedart,Returned 
19562,7381,2020-11-09,2020-11-21,bluedart,Returned 
19563,17953,2020-10-02,2020-10-13,bluedart,Returned 
19564,6302,2020-09-22,2020-10-02,bluedart,Returned 
19565,4800,2020-08-30,2020-09-11,bluedart,Returned 
19566,2424,2020-08-04,2020-08-17,bluedart,Returned 
19567,11998,2020-08-02,2020-08-16,bluedart,Returned 
19568,4704,2020-06-21,2020-06-28,bluedart,Returned 
19569,6067,2020-06-08,2020-06-17,bluedart,Returned 
19570,9499,2020-05-23,2020-05-30,bluedart,Returned 
19571,5492,2020-05-11,2020-05-25,bluedart,Returned 
19572,2167,2020-05-04,2020-05-14,bluedart,Returned 
19573,6243,2020-04-09,2020-04-20,bluedart,Returned 
19574,21195,2024-06-02,2024-06-14,bluedart,Returned 
19575,21350,2024-04-02,2024-04-16,bluedart,Returned 
19576,11916,2024-02-06,2024-02-18,bluedart,Returned 
19577,17386,2024-01-12,2024-01-22,bluedart,Returned 
19578,7839,2023-12-30,2024-01-12,bluedart,Returned 
19579,15269,2023-12-01,2023-12-13,bluedart,Returned 
19580,1698,2023-11-19,2023-11-30,bluedart,Returned 
19581,5209,2023-11-12,2023-11-21,bluedart,Returned 
19582,7612,2023-10-14,2023-10-28,bluedart,Returned 
19583,19292,2023-09-19,2023-09-29,bluedart,Returned 
19584,12169,2023-08-27,2023-09-04,bluedart,Returned 
19585,20830,2023-08-25,2023-09-01,bluedart,Returned 
19586,17844,2023-08-16,2023-08-27,bluedart,Returned 
19587,20363,2023-08-08,2023-08-17,bluedart,Returned 
19588,9184,2023-08-04,2023-08-16,bluedart,Returned 
19589,15983,2023-07-31,2023-08-09,bluedart,Returned 
19590,4548,2023-07-19,2023-08-01,bluedart,Returned 
19591,12623,2023-07-13,2023-07-21,bluedart,Returned 
19592,3892,2023-07-10,2023-07-19,bluedart,Returned 
19593,15676,2023-07-06,2023-07-16,bluedart,Returned 
19594,7383,2023-06-27,2023-07-09,bluedart,Returned 
19595,19002,2023-06-26,2023-07-06,bluedart,Returned 
19596,15404,2023-06-11,2023-06-20,bluedart,Returned 
19597,14490,2023-06-01,2023-06-11,bluedart,Returned 
19598,15841,2023-04-23,2023-05-06,bluedart,Returned 
19599,11064,2023-04-25,2023-05-09,bluedart,Returned 
19600,12267,2023-03-22,2023-04-02,bluedart,Returned 
19601,8504,2023-03-12,2023-03-23,bluedart,Returned 
19602,16479,2023-03-15,2023-03-28,bluedart,Returned 
19603,10518,2023-03-14,2023-03-26,bluedart,Returned 
19604,14670,2023-03-11,2023-03-21,bluedart,Returned 
19605,10190,2023-03-04,2023-03-11,bluedart,Returned 
19606,549,2023-02-24,2023-03-06,bluedart,Returned 
19607,5389,2023-02-14,2023-02-28,bluedart,Returned 
19608,8230,2023-01-25,2023-02-06,bluedart,Returned 
19609,5044,2023-01-23,2023-02-06,bluedart,Returned 
19610,2654,2022-12-28,2023-01-04,bluedart,Returned 
19611,5365,2022-12-28,2023-01-07,bluedart,Returned 
19612,6414,2022-11-30,2022-12-07,bluedart,Returned 
19613,349,2022-11-05,2022-11-13,bluedart,Returned 
19614,16178,2022-10-31,2022-11-10,bluedart,Returned 
19615,13065,2022-10-10,2022-10-23,bluedart,Returned 
19616,1265,2022-09-24,2022-10-02,bluedart,Returned 
19617,1383,2022-09-09,2022-09-16,bluedart,Returned 
19618,1856,2022-08-26,2022-09-05,bluedart,Returned 
19619,6435,2022-08-18,2022-08-29,bluedart,Returned 
19620,7786,2022-08-18,2022-08-25,bluedart,Returned 
19621,20068,2022-08-07,2022-08-20,bluedart,Returned 
19622,8340,2022-08-01,2022-08-08,bluedart,Returned 
19623,14642,2022-07-19,2022-08-01,bluedart,Returned 
19624,5065,2022-05-24,2022-06-04,bluedart,Returned 
19625,2694,2022-05-22,2022-06-03,bluedart,Returned 
19626,15276,2022-05-22,2022-06-03,bluedart,Returned 
19627,6809,2022-05-15,2022-05-26,bluedart,Returned 
19628,19878,2022-04-19,2022-04-30,bluedart,Returned 
19629,19434,2022-04-02,2022-04-16,bluedart,Returned 
19630,10900,2022-03-15,2022-03-26,bluedart,Returned 
19631,19899,2022-03-11,2022-03-18,bluedart,Returned 
19632,17574,2022-03-03,2022-03-10,bluedart,Returned 
19633,5442,2022-02-20,2022-02-28,bluedart,Returned 
19634,6385,2022-01-11,2022-01-20,bluedart,Returned 
19635,2348,2022-01-08,2022-01-19,bluedart,Returned 
19636,14001,2021-11-08,2021-11-22,bluedart,Returned 
19637,2065,2021-11-04,2021-11-18,bluedart,Returned 
19638,2796,2021-07-28,2021-08-06,bluedart,Returned 
19639,19430,2021-07-19,2021-08-02,bluedart,Returned 
19640,17664,2021-07-12,2021-07-24,bluedart,Returned 
19641,469,2021-07-02,2021-07-16,bluedart,Returned 
19642,11055,2021-06-30,2021-07-07,bluedart,Returned 
19643,7158,2021-06-23,2021-06-30,bluedart,Returned 
19644,15509,2021-05-25,2021-06-08,bluedart,Returned 
19645,6999,2021-05-10,2021-05-23,bluedart,Returned 
19646,16753,2021-05-06,2021-05-16,bluedart,Returned 
19647,13232,2021-04-24,2021-05-04,bluedart,Returned 
19648,12408,2021-04-19,2021-05-02,bluedart,Returned 
19649,10800,2021-04-13,2021-04-27,bluedart,Returned 
19650,4798,2021-03-29,2021-04-10,bluedart,Returned 
19651,3161,2021-03-12,2021-03-25,bluedart,Returned 
19652,2070,2021-02-13,2021-02-20,bluedart,Returned 
19653,6039,2021-01-25,2021-02-06,bluedart,Returned 
19654,8285,2021-01-26,2021-02-09,bluedart,Returned 
19655,5768,2021-01-17,2021-01-25,bluedart,Returned 
19656,7625,2020-12-27,2021-01-08,bluedart,Returned 
19657,5944,2020-12-17,2020-12-29,bluedart,Returned 
19658,774,2020-12-05,2020-12-18,bluedart,Returned 
19659,7424,2020-10-12,2020-10-26,bluedart,Returned 
19660,13867,2020-08-30,2020-09-06,bluedart,Returned 
19661,1101,2020-08-09,2020-08-20,bluedart,Returned 
19662,17621,2020-08-05,2020-08-18,bluedart,Returned 
19663,4868,2020-08-03,2020-08-13,bluedart,Returned 
19664,4971,2020-07-04,2020-07-13,bluedart,Returned 
19665,8620,2020-06-21,2020-06-30,bluedart,Returned 
19666,3250,2020-06-18,2020-06-27,bluedart,Returned 
19667,9795,2020-06-16,2020-06-25,bluedart,Returned 
19668,19577,2020-04-26,2020-05-09,bluedart,Returned 
19669,9799,2020-03-10,2020-03-20,bluedart,Returned 
19670,17528,2020-02-22,2020-03-05,bluedart,Returned 
19671,21269,2024-08-02,2024-08-13,bluedart,Returned 
19672,21499,2024-07-21,2024-08-03,bluedart,Returned 
19673,21028,2024-07-03,2024-07-15,bluedart,Returned 
19674,21368,2024-05-30,2024-06-11,bluedart,Returned 
19675,21104,2024-05-01,2024-05-15,bluedart,Returned 
19676,21596,2024-04-29,2024-05-07,bluedart,Returned 
19677,21242,2024-04-23,2024-04-30,bluedart,Returned 
19678,21012,2024-03-30,2024-04-06,bluedart,Returned 
19679,21339,2024-03-20,2024-04-03,bluedart,Returned 
19680,10788,2024-02-15,2024-02-29,bluedart,Returned 
19681,7735,2024-02-13,2024-02-22,bluedart,Returned 
19682,21107,2024-01-20,2024-01-30,bluedart,Returned 
19683,9272,2024-01-19,2024-02-01,bluedart,Returned 
19684,1953,2024-01-18,2024-01-31,bluedart,Returned 
19685,5627,2024-01-04,2024-01-12,bluedart,Returned 
19686,7866,2023-12-28,2024-01-04,bluedart,Returned 
19687,9811,2023-12-28,2024-01-11,bluedart,Returned 
19688,371,2023-11-24,2023-12-02,bluedart,Returned 
19689,17480,2023-11-04,2023-11-12,bluedart,Returned 
19690,4692,2023-10-28,2023-11-11,bluedart,Returned 
19691,9439,2023-10-21,2023-10-31,bluedart,Returned 
19692,5461,2023-10-19,2023-10-26,bluedart,Returned 
19693,8062,2023-09-29,2023-10-13,bluedart,Returned 
19694,4853,2023-08-22,2023-09-03,bluedart,Returned 
19695,13389,2023-08-09,2023-08-21,bluedart,Returned 
19696,18742,2023-07-29,2023-08-11,bluedart,Returned 
